employee_id,review_period,team,manager_id,role_level,review_date,performance_score,potential_rating,9box_classification,competency_communication,competency_initiative,competency_teamwork,competency_execution,competency_problem_solving,peer_feedback_score,promotion_recommended,promotion_granted,calibration_rating,goals_completed_pct,leadership_score,tenure_at_review_months
E1124,2024-H2,Engineering,M28,IC2,2024-06-29,3.75,Medium,Underperformer,3.0,4.8,3.88,2.86,2.26,3.09,False,False,Meets,0.85,,58
E1125,2023-H1,Marketing,M23,Manager,2023-01-01,3.84,High,High Potential,3.44,3.2,3.05,3.3,2.99,3.26,False,False,Exceeds,0.95,2.96,47
E1125,2023-H2,Marketing,M23,Manager,2023-06-30,3.93,Medium,Underperformer,3.88,2.96,3.08,4.03,3.04,3.47,False,False,Needs Improvement,1.0,4.19,47
E1125,2024-H1,Marketing,M23,Director,2024-01-01,3.56,Medium,Core Player,3.92,3.47,4.01,2.48,3.43,2.25,False,False,Needs Improvement,0.77,3.33,47
E1125,2024-H2,Marketing,M23,IC3,2024-06-29,4.45,Medium,Underperformer,3.86,3.24,3.3,3.69,3.21,3.48,False,False,Needs Improvement,0.95,,47
E1126,2023-H1,Product,M16,IC2,2023-01-01,2.92,Medium,Underperformer,3.28,3.35,5.0,3.8,4.07,3.96,False,False,Meets,0.88,,78
E1126,2023-H2,Product,M16,IC3,2023-06-30,3.83,Medium,Core Player,3.68,2.77,3.68,3.45,3.77,3.46,False,False,Needs Improvement,0.86,,78
E1126,2024-H1,Product,M16,Manager,2024-01-01,4.16,Medium,Core Player,2.04,3.28,2.57,3.62,3.35,4.31,False,False,Meets,0.78,3.16,78
E1126,2024-H2,Product,M16,Director,2024-06-29,4.16,High,High Potential,3.34,3.25,3.7,4.31,3.93,3.84,False,False,Meets,1.0,2.99,78
E1127,2023-H1,HR,M9,IC3,2023-01-01,2.97,Medium,Underperformer,3.57,4.26,3.03,4.38,2.78,3.43,False,False,Exceeds,0.78,,48
E1127,2023-H2,HR,M9,Manager,2023-06-30,2.88,High,Core Player,3.19,3.9,4.22,2.44,3.59,3.43,False,False,Meets,0.77,3.28,48
E1127,2024-H1,HR,M9,Manager,2024-01-01,2.6,Medium,Underperformer,4.27,4.08,3.45,3.26,3.2,1.95,False,False,Exceeds,0.8,4.05,48
E1127,2024-H2,HR,M9,Manager,2024-06-29,3.6,Medium,High Potential,3.46,3.57,3.07,3.25,3.42,3.92,False,False,Meets,0.96,3.34,48
E1128,2023-H1,Marketing,M6,Manager,2023-01-01,2.77,High,Underperformer,3.52,4.51,3.02,3.94,4.17,3.28,False,False,Meets,0.64,3.9,50
E1128,2023-H2,Marketing,M6,IC2,2023-06-30,3.75,High,Underperformer,3.85,4.54,3.58,2.9,3.53,3.64,False,False,Exceeds,0.94,,50
E1128,2024-H1,Marketing,M6,IC2,2024-01-01,3.36,Medium,Underperformer,3.3,2.81,3.77,5.0,3.39,3.77,False,False,Needs Improvement,0.67,,50
E1128,2024-H2,Marketing,M6,Manager,2024-06-29,2.6,Low,Core Player,3.72,3.51,2.31,4.31,3.71,3.54,False,False,Meets,0.69,3.78,50
E1129,2023-H1,Sales,M17,Director,2023-01-01,3.82,Medium,High Potential,3.7,4.03,4.15,4.5,3.08,3.16,False,False,Needs Improvement,0.8,2.95,42
E1129,2023-H2,Sales,M17,IC3,2023-06-30,3.07,Medium,Underperformer,3.74,3.95,4.14,3.4,3.73,3.65,False,False,Meets,0.75,,42
E1129,2024-H1,Sales,M17,IC2,2024-01-01,2.93,Low,Core Player,3.03,3.83,3.08,2.61,3.48,4.37,False,False,Needs Improvement,0.33,,42
E1129,2024-H2,Sales,M17,IC3,2024-06-29,3.3,High,Core Player,3.84,2.59,3.39,2.93,3.0,3.26,False,False,Meets,0.58,,42
E1130,2023-H1,Finance,M26,IC2,2023-01-01,2.66,Low,Underperformer,3.47,4.61,3.88,4.01,3.9,3.08,False,False,Needs Improvement,0.8,,77
E1130,2023-H2,Finance,M26,Manager,2023-06-30,4.27,Low,Core Player,3.91,3.6,3.76,4.73,3.92,3.31,False,False,Meets,0.74,2.76,77
E1130,2024-H1,Finance,M26,Manager,2024-01-01,5.0,Medium,High Potential,4.3,3.54,4.59,3.82,3.28,4.04,False,False,Meets,0.81,4.09,77
E1130,2024-H2,Finance,M26,Manager,2024-06-29,2.54,High,Core Player,3.09,4.24,4.35,4.21,4.61,3.85,False,False,Exceeds,0.83,2.86,77
E1131,2023-H1,Customer Success,M25,IC3,2023-01-01,3.09,Medium,Underperformer,2.51,3.34,2.47,4.04,3.69,2.28,False,False,Meets,0.72,,30
E1131,2023-H2,Customer Success,M25,IC3,2023-06-30,4.88,Low,Core Player,3.44,3.0,2.61,2.62,3.77,3.24,False,False,Exceeds,0.7,,30
E1131,2024-H1,Customer Success,M25,IC3,2024-01-01,3.2,High,High Potential,3.43,2.89,3.66,2.79,3.12,4.11,False,False,Meets,0.81,,30
E1131,2024-H2,Customer Success,M25,Manager,2024-06-29,3.98,High,Core Player,4.58,3.47,3.51,3.37,3.28,2.89,False,False,Meets,0.76,3.75,30
E1132,2023-H1,Marketing,M14,IC2,2023-01-01,3.79,Medium,Underperformer,3.53,3.96,3.51,3.3,3.04,2.57,False,False,Meets,0.97,,60
E1132,2023-H2,Marketing,M14,Director,2023-06-30,3.01,Medium,Underperformer,3.04,3.29,3.36,4.32,3.34,5.0,False,False,Meets,0.76,4.94,60
E1132,2024-H1,Marketing,M14,Director,2024-01-01,4.13,High,Underperformer,3.68,4.29,4.06,3.82,4.66,3.2,True,True,Meets,0.6,3.03,60
E1132,2024-H2,Marketing,M14,Director,2024-06-29,4.73,Medium,Core Player,4.23,3.24,2.32,3.4,2.99,3.2,False,False,Meets,0.59,2.37,60
E1133,2023-H1,HR,M27,Director,2023-01-01,4.82,Medium,High Potential,3.16,4.21,3.39,2.93,3.75,3.27,False,False,Meets,0.72,3.6,34
E1133,2023-H2,HR,M27,Director,2023-06-30,2.93,Low,Underperformer,2.69,3.47,3.98,3.05,3.58,4.4,False,False,Meets,0.74,3.56,34
E1133,2024-H1,HR,M27,Director,2024-01-01,3.54,Medium,Core Player,3.16,3.0,3.01,3.68,3.88,3.98,False,False,Meets,0.69,4.27,34
E1133,2024-H2,HR,M27,IC2,2024-06-29,3.72,High,High Potential,3.54,1.83,3.09,2.74,3.81,3.56,False,False,Exceeds,0.59,,34
E1134,2023-H1,Product,M13,Director,2023-01-01,3.71,Medium,Core Player,2.79,2.98,3.14,3.77,4.2,3.15,False,False,Meets,0.95,3.53,25
E1134,2023-H2,Product,M13,Manager,2023-06-30,3.67,High,Consistent Star,3.47,3.4,3.72,3.87,3.06,3.39,False,False,Meets,1.0,3.62,25
E1134,2024-H1,Product,M13,IC3,2024-01-01,3.7,Medium,Core Player,4.08,3.25,3.48,3.91,4.12,2.08,False,False,Exceeds,0.64,,25
E1134,2024-H2,Product,M13,IC2,2024-06-29,2.8,High,Underperformer,3.44,3.04,3.83,3.59,3.94,4.07,False,False,Meets,0.85,,25
E1135,2023-H1,Sales,M23,Manager,2023-01-01,3.26,High,Consistent Star,3.55,3.27,2.82,3.98,3.46,2.6,False,False,Meets,0.83,3.34,54
E1135,2023-H2,Sales,M23,Director,2023-06-30,2.06,Low,Core Player,2.81,3.15,3.61,3.89,3.88,3.86,False,False,Meets,0.74,4.71,54
E1135,2024-H1,Sales,M23,IC2,2024-01-01,3.99,Medium,High Potential,3.61,3.78,3.3,3.47,2.46,3.27,False,False,Meets,1.0,,54
E1135,2024-H2,Sales,M23,IC3,2024-06-29,3.6,Medium,Consistent Star,3.55,4.0,3.68,3.11,3.51,2.82,False,False,Meets,0.78,,54
E1136,2023-H1,HR,M10,IC3,2023-01-01,2.91,Medium,Underperformer,3.96,3.24,3.09,3.44,3.68,2.78,False,False,Meets,0.67,,65
E1136,2023-H2,HR,M10,IC3,2023-06-30,3.57,Medium,Consistent Star,4.17,2.24,3.81,3.31,3.25,3.09,True,True,Needs Improvement,0.7,,65
E1136,2024-H1,HR,M10,IC3,2024-01-01,3.93,Medium,Underperformer,3.23,4.33,3.81,3.6,3.42,4.21,False,False,Meets,0.95,,65
E1136,2024-H2,HR,M10,IC3,2024-06-29,2.69,Low,High Potential,3.15,3.82,3.97,3.35,3.13,3.55,False,False,Exceeds,0.97,,65
E1137,2023-H1,Sales,M25,Director,2023-01-01,3.53,Medium,Consistent Star,2.87,3.55,3.89,3.45,4.13,4.02,False,False,Needs Improvement,0.74,3.53,24
E1137,2023-H2,Sales,M25,IC3,2023-06-30,2.21,Low,Consistent Star,4.11,3.34,3.3,3.23,3.73,2.82,False,False,Needs Improvement,0.6,,24
E1137,2024-H1,Sales,M25,IC3,2024-01-01,3.46,High,Core Player,3.19,3.67,3.21,4.3,3.85,3.91,False,False,Meets,0.66,,24
E1137,2024-H2,Sales,M25,IC2,2024-06-29,5.0,Medium,Consistent Star,3.28,3.14,3.85,3.6,3.09,4.82,False,False,Exceeds,0.9,,24
E1138,2023-H1,Marketing,M3,Director,2023-01-01,3.5,High,High Potential,4.7,3.91,3.49,4.64,3.83,3.87,True,True,Meets,0.69,3.53,47
E1138,2023-H2,Marketing,M3,Manager,2023-06-30,3.21,Medium,Underperformer,4.22,2.7,4.18,3.06,3.47,3.32,False,False,Meets,0.67,3.98,47
E1138,2024-H1,Marketing,M3,Director,2024-01-01,3.5,Medium,Underperformer,3.17,3.58,3.15,3.23,2.75,3.23,False,False,Meets,0.82,3.53,47
E1138,2024-H2,Marketing,M3,IC2,2024-06-29,4.77,Low,Underperformer,4.81,3.27,3.08,4.06,3.67,4.18,False,False,Exceeds,0.81,,47
E1139,2023-H1,Engineering,M20,Director,2023-01-01,3.36,High,Core Player,3.41,3.72,3.39,4.11,2.85,4.23,False,False,Needs Improvement,0.47,3.6,80
E1139,2023-H2,Engineering,M20,IC3,2023-06-30,3.27,Medium,Core Player,2.74,2.47,2.95,3.52,3.2,2.88,True,True,Meets,0.95,,80
E1139,2024-H1,Engineering,M20,IC3,2024-01-01,2.64,Medium,High Potential,3.84,3.06,2.94,3.2,3.81,2.68,False,False,Meets,0.79,,80
E1139,2024-H2,Engineering,M20,IC3,2024-06-29,2.83,Medium,Core Player,3.11,3.7,4.59,3.04,3.86,3.31,False,False,Exceeds,0.68,,80
E1140,2023-H1,Product,M29,Manager,2023-01-01,4.25,Medium,Underperformer,3.08,2.92,3.73,4.3,3.87,2.66,False,False,Meets,0.66,4.19,37
E1140,2023-H2,Product,M29,IC3,2023-06-30,4.61,High,Underperformer,3.61,3.21,4.32,3.46,3.2,3.04,False,False,Needs Improvement,0.57,,37
E1140,2024-H1,Product,M29,Director,2024-01-01,5.0,High,Consistent Star,4.21,3.17,4.37,3.77,3.74,3.07,False,False,Exceeds,0.67,3.47,37
E1140,2024-H2,Product,M29,Director,2024-06-29,2.12,High,Underperformer,3.26,3.5,4.15,3.19,3.91,2.26,True,True,Needs Improvement,0.93,2.87,37
E1141,2023-H1,Sales,M2,IC3,2023-01-01,3.59,High,Underperformer,3.7,3.61,3.45,2.88,3.06,4.1,True,True,Meets,0.66,,76
E1141,2023-H2,Sales,M2,Manager,2023-06-30,3.43,Low,Consistent Star,2.75,3.93,2.84,3.96,2.97,4.11,False,False,Meets,0.75,3.11,76
E1141,2024-H1,Sales,M2,Director,2024-01-01,4.62,Low,High Potential,3.47,3.32,3.95,2.76,2.24,4.19,False,False,Meets,0.62,4.11,76
E1141,2024-H2,Sales,M2,Manager,2024-06-29,3.53,Medium,Underperformer,2.92,3.8,3.29,2.96,2.97,2.46,False,False,Meets,0.81,2.85,76
E1142,2023-H1,Marketing,M2,Director,2023-01-01,3.48,High,Consistent Star,3.41,3.03,2.74,4.77,3.48,4.59,False,False,Meets,0.92,3.28,29
E1142,2023-H2,Marketing,M2,IC2,2023-06-30,3.63,Medium,Consistent Star,3.58,4.42,3.91,3.1,3.68,3.98,False,False,Meets,0.57,,29
E1142,2024-H1,Marketing,M2,Director,2024-01-01,3.85,High,High Potential,4.17,3.07,3.14,4.08,3.32,2.91,False,False,Meets,0.88,3.9,29
E1142,2024-H2,Marketing,M2,IC3,2024-06-29,3.57,Medium,Core Player,4.06,4.1,3.46,4.49,4.29,2.31,False,False,Meets,0.6,,29
E1143,2023-H1,Product,M3,Manager,2023-01-01,1.92,Medium,Core Player,3.34,2.89,3.09,4.05,2.62,3.58,False,False,Exceeds,0.77,3.44,34
E1143,2023-H2,Product,M3,Director,2023-06-30,3.59,Low,High Potential,2.38,3.1,4.27,2.9,4.33,2.66,False,False,Meets,0.52,2.83,34
E1143,2024-H1,Product,M3,IC3,2024-01-01,4.29,Medium,High Potential,3.23,3.67,3.54,3.47,4.14,3.96,False,False,Meets,0.58,,34
E1143,2024-H2,Product,M3,Director,2024-06-29,3.31,Low,Consistent Star,4.37,3.66,2.75,2.78,3.95,3.92,False,False,Exceeds,0.61,4.02,34
E1144,2023-H1,Product,M26,Director,2023-01-01,4.62,Low,Underperformer,4.23,4.3,3.78,3.41,3.3,3.49,False,False,Exceeds,0.62,3.25,61
E1144,2023-H2,Product,M26,Manager,2023-06-30,4.39,Low,Underperformer,2.7,2.73,3.92,3.32,2.54,3.46,False,False,Meets,0.72,3.2,61
E1144,2024-H1,Product,M26,Manager,2024-01-01,3.98,High,Core Player,2.83,3.51,3.39,3.52,2.63,3.19,False,False,Meets,0.75,3.88,61
E1144,2024-H2,Product,M26,Manager,2024-06-29,4.79,Medium,Core Player,3.9,3.73,4.14,3.35,4.28,4.17,False,False,Meets,0.68,4.85,61
E1145,2023-H1,Engineering,M26,Director,2023-01-01,3.81,Medium,High Potential,4.6,3.65,3.22,3.12,3.32,3.16,False,False,Exceeds,0.94,3.48,59
E1145,2023-H2,Engineering,M26,Director,2023-06-30,2.37,Medium,Core Player,3.61,3.56,3.27,3.63,3.48,3.88,False,False,Meets,0.84,3.76,59
E1145,2024-H1,Engineering,M26,IC3,2024-01-01,2.59,Low,Core Player,4.56,2.72,3.44,2.95,3.7,3.58,False,False,Meets,0.72,,59
E1145,2024-H2,Engineering,M26,IC3,2024-06-29,4.56,Medium,High Potential,4.05,3.34,3.9,4.28,4.05,3.42,False,False,Meets,0.51,,59
E1146,2023-H1,HR,M30,Manager,2023-01-01,3.73,Low,Core Player,3.83,3.12,3.51,3.46,4.19,4.61,False,False,Meets,0.93,3.44,76
E1146,2023-H2,HR,M30,IC2,2023-06-30,4.3,Medium,High Potential,3.82,3.46,4.55,3.13,3.8,4.0,False,False,Meets,0.71,,76
E1146,2024-H1,HR,M30,IC3,2024-01-01,3.89,Medium,Consistent Star,3.97,3.62,3.74,3.55,3.9,3.36,False,False,Needs Improvement,0.7,,76
E1146,2024-H2,HR,M30,Manager,2024-06-29,3.51,Medium,Consistent Star,4.09,2.63,3.05,4.64,3.64,3.26,False,False,Meets,0.87,2.95,76
E1147,2023-H1,Product,M8,IC3,2023-01-01,2.03,Medium,Underperformer,3.68,3.13,3.55,3.66,3.57,2.47,False,False,Meets,0.75,,67
E1147,2023-H2,Product,M8,IC3,2023-06-30,3.81,Medium,High Potential,2.8,2.74,2.97,3.87,2.5,4.0,False,False,Meets,0.81,,67
E1147,2024-H1,Product,M8,IC2,2024-01-01,3.32,Medium,Core Player,2.76,3.1,3.89,4.13,2.98,4.19,False,False,Needs Improvement,0.85,,67
E1147,2024-H2,Product,M8,IC2,2024-06-29,3.5,Low,Consistent Star,3.13,3.21,4.41,3.59,4.16,3.64,False,False,Meets,0.68,,67
E1148,2023-H1,Engineering,M30,IC3,2023-01-01,3.91,High,High Potential,4.58,3.18,3.96,3.6,2.78,2.62,False,False,Exceeds,0.68,,32
E1148,2023-H2,Engineering,M30,Manager,2023-06-30,3.74,Low,Core Player,3.94,2.71,3.83,3.44,3.5,3.85,False,False,Meets,1.0,3.71,32
E1148,2024-H1,Engineering,M30,IC2,2024-01-01,2.55,Medium,Consistent Star,3.41,3.93,3.94,3.83,3.24,2.68,True,False,Meets,0.84,,32
E1148,2024-H2,Engineering,M30,IC3,2024-06-29,2.65,High,Consistent Star,3.85,3.85,3.27,3.44,3.6,3.13,False,False,Meets,0.54,,32
E1149,2023-H1,Sales,M26,Manager,2023-01-01,3.47,Low,Underperformer,3.53,4.18,3.11,4.03,2.93,2.69,False,False,Meets,0.7,2.84,59
E1149,2023-H2,Sales,M26,IC2,2023-06-30,2.55,Medium,Consistent Star,4.47,3.27,4.66,3.0,2.65,4.27,False,False,Meets,0.64,,59
E1149,2024-H1,Sales,M26,IC2,2024-01-01,3.6,Medium,Core Player,2.82,3.48,2.81,3.46,3.26,3.64,False,False,Meets,0.84,,59
E1149,2024-H2,Sales,M26,Manager,2024-06-29,3.67,Medium,High Potential,3.73,3.45,3.28,3.74,3.44,3.46,False,False,Exceeds,0.81,2.78,59
E1150,2023-H1,Marketing,M22,Manager,2023-01-01,4.5,Low,Underperformer,3.38,3.56,3.48,3.83,3.67,3.47,False,False,Meets,0.97,1.26,51
E1150,2023-H2,Marketing,M22,Manager,2023-06-30,4.37,Medium,Underperformer,3.96,2.58,3.96,4.03,3.78,2.56,False,False,Needs Improvement,0.85,4.21,51
E1150,2024-H1,Marketing,M22,IC3,2024-01-01,3.1,Medium,High Potential,3.72,3.32,3.94,3.34,3.21,3.48,False,False,Exceeds,0.55,,51
E1150,2024-H2,Marketing,M22,IC2,2024-06-29,3.4,Low,Consistent Star,3.68,3.93,3.62,2.78,4.18,4.36,False,False,Exceeds,0.77,,51
E1151,2023-H1,Sales,M15,Manager,2023-01-01,2.97,Low,Consistent Star,3.23,3.4,3.64,3.35,3.07,4.11,False,False,Meets,0.79,2.76,73
E1151,2023-H2,Sales,M15,Manager,2023-06-30,3.7,Medium,Underperformer,3.58,3.14,4.1,3.57,3.39,3.45,False,False,Exceeds,0.82,3.45,73
E1151,2024-H1,Sales,M15,Manager,2024-01-01,3.44,High,High Potential,4.03,2.79,2.87,3.89,4.71,4.03,False,False,Meets,1.0,3.2,73
E1151,2024-H2,Sales,M15,Manager,2024-06-29,3.05,Low,High Potential,3.73,3.98,2.84,3.39,3.49,3.09,False,False,Exceeds,0.67,4.09,73
E1152,2023-H1,Customer Success,M13,Manager,2023-01-01,3.83,Low,Underperformer,3.9,3.67,3.06,3.71,3.02,3.31,False,False,Needs Improvement,0.59,3.07,72
E1152,2023-H2,Customer Success,M13,Manager,2023-06-30,3.56,Medium,Core Player,3.27,3.06,4.07,3.44,3.24,2.85,False,False,Meets,0.47,3.34,72
E1152,2024-H1,Customer Success,M13,Director,2024-01-01,2.54,High,High Potential,3.86,3.51,4.28,3.61,3.14,2.37,True,True,Needs Improvement,0.87,2.59,72
E1152,2024-H2,Customer Success,M13,IC3,2024-06-29,3.21,Low,Core Player,4.34,3.81,3.69,3.97,3.95,4.45,False,False,Needs Improvement,0.66,,72
E1153,2023-H1,Marketing,M17,Director,2023-01-01,3.24,Medium,Core Player,3.04,3.48,3.43,2.62,3.17,4.36,False,False,Meets,0.79,4.0,64
E1153,2023-H2,Marketing,M17,Manager,2023-06-30,3.42,Low,Consistent Star,2.56,3.44,4.02,2.91,3.87,2.48,False,False,Meets,0.75,3.88,64
E1153,2024-H1,Marketing,M17,IC3,2024-01-01,3.28,Medium,Consistent Star,4.74,3.25,3.21,3.6,3.12,2.64,False,False,Needs Improvement,0.59,,64
E1153,2024-H2,Marketing,M17,Manager,2024-06-29,4.03,Medium,Core Player,3.35,4.35,3.28,3.86,3.76,3.23,False,False,Needs Improvement,0.62,2.29,64
E1154,2023-H1,HR,M17,IC2,2023-01-01,3.89,Medium,High Potential,4.1,2.71,3.31,3.17,3.78,3.3,False,False,Needs Improvement,0.95,,52
E1154,2023-H2,HR,M17,IC2,2023-06-30,3.23,Medium,Core Player,2.88,3.27,3.32,3.76,3.31,3.76,False,False,Meets,0.63,,52
E1154,2024-H1,HR,M17,IC2,2024-01-01,3.29,Medium,Consistent Star,3.11,3.08,4.14,3.14,3.33,4.13,False,False,Meets,0.86,,52
E1154,2024-H2,HR,M17,IC3,2024-06-29,4.65,Medium,Underperformer,3.74,3.2,4.53,3.79,3.42,3.53,False,False,Needs Improvement,0.78,,52
E1155,2023-H1,Marketing,M30,IC2,2023-01-01,3.33,Medium,High Potential,2.81,4.31,3.49,3.59,4.54,3.09,False,False,Meets,0.85,,57
E1155,2023-H2,Marketing,M30,IC3,2023-06-30,2.95,High,Core Player,3.66,3.6,3.9,4.1,3.21,4.35,False,False,Exceeds,0.97,,57
E1155,2024-H1,Marketing,M30,IC2,2024-01-01,3.33,Low,Underperformer,3.5,3.25,3.35,2.9,3.89,2.27,False,False,Exceeds,0.65,,57
E1155,2024-H2,Marketing,M30,Director,2024-06-29,3.47,High,Core Player,4.15,3.23,3.71,3.46,3.97,3.73,False,False,Needs Improvement,0.87,3.11,57
E1156,2023-H1,Customer Success,M1,Director,2023-01-01,2.79,Medium,Core Player,3.68,3.26,3.52,3.66,4.12,3.97,False,False,Meets,0.65,2.7,34
E1156,2023-H2,Customer Success,M1,IC2,2023-06-30,4.7,High,High Potential,2.71,3.27,3.82,4.32,3.41,3.52,False,False,Meets,0.62,,34
E1156,2024-H1,Customer Success,M1,IC3,2024-01-01,3.59,High,Underperformer,2.92,3.12,3.88,3.28,3.96,3.41,False,False,Meets,0.54,,34
E1156,2024-H2,Customer Success,M1,IC2,2024-06-29,4.32,Low,Underperformer,2.84,3.2,3.4,4.0,3.24,2.94,True,True,Needs Improvement,0.77,,34
E1157,2023-H1,Finance,M4,Manager,2023-01-01,3.35,Low,Core Player,3.27,3.61,2.9,2.64,4.57,3.56,False,False,Meets,0.78,2.95,49
E1157,2023-H2,Finance,M4,IC2,2023-06-30,4.13,Medium,Underperformer,3.23,2.11,3.22,3.36,3.41,3.38,False,False,Exceeds,0.65,,49
E1157,2024-H1,Finance,M4,IC2,2024-01-01,2.98,Medium,Core Player,3.35,2.68,2.52,3.55,3.56,4.03,False,False,Meets,0.71,,49
E1157,2024-H2,Finance,M4,IC2,2024-06-29,2.66,Low,High Potential,2.53,3.05,3.71,4.22,3.53,2.77,False,False,Needs Improvement,0.62,,49
E1158,2023-H1,Finance,M8,Director,2023-01-01,2.91,Low,Core Player,3.3,4.06,4.1,3.41,3.59,3.02,False,False,Exceeds,0.49,4.75,26
E1158,2023-H2,Finance,M8,Manager,2023-06-30,1.87,Medium,Underperformer,2.58,4.4,3.51,2.94,3.84,3.96,False,False,Meets,0.55,3.13,26
E1158,2024-H1,Finance,M8,Director,2024-01-01,4.11,Medium,Core Player,3.09,3.64,4.21,2.3,3.33,3.66,False,False,Meets,0.48,3.13,26
E1158,2024-H2,Finance,M8,IC2,2024-06-29,4.23,High,Core Player,3.15,2.76,4.07,3.72,3.47,3.44,False,False,Needs Improvement,0.9,,26
E1159,2023-H1,Product,M3,IC3,2023-01-01,3.71,Low,Core Player,3.82,3.15,2.54,3.81,4.05,3.37,False,False,Needs Improvement,0.88,,42
E1159,2023-H2,Product,M3,Director,2023-06-30,3.27,Medium,Core Player,3.45,4.38,3.35,3.32,2.57,3.91,True,False,Meets,0.64,3.6,42
E1159,2024-H1,Product,M3,Director,2024-01-01,3.28,Low,Underperformer,3.28,3.44,3.48,4.09,4.26,3.89,False,False,Exceeds,0.94,4.1,42
E1159,2024-H2,Product,M3,Director,2024-06-29,3.85,Medium,Consistent Star,4.23,2.85,3.16,3.09,3.35,3.91,False,False,Meets,0.58,3.85,42
E1160,2023-H1,Engineering,M18,IC2,2023-01-01,3.09,Medium,Underperformer,3.33,3.6,4.34,3.14,3.46,2.85,False,False,Meets,0.64,,78
E1160,2023-H2,Engineering,M18,Manager,2023-06-30,2.74,Low,High Potential,3.62,3.71,3.84,3.12,3.75,3.57,True,True,Needs Improvement,0.74,2.63,78
E1160,2024-H1,Engineering,M18,Manager,2024-01-01,3.61,Medium,Underperformer,3.59,3.55,3.7,3.85,2.95,3.37,False,False,Exceeds,0.83,3.31,78
E1160,2024-H2,Engineering,M18,IC2,2024-06-29,4.17,High,Consistent Star,3.55,2.52,3.92,3.44,2.62,3.35,False,False,Exceeds,0.56,,78
E1161,2023-H1,Customer Success,M19,Manager,2023-01-01,4.03,Low,Underperformer,3.48,3.04,3.91,3.73,3.38,2.75,False,False,Meets,0.62,2.9,78
E1161,2023-H2,Customer Success,M19,IC3,2023-06-30,4.02,Low,Consistent Star,2.66,3.48,3.37,4.02,3.62,3.82,False,False,Meets,0.67,,78
E1161,2024-H1,Customer Success,M19,IC2,2024-01-01,2.64,Medium,Underperformer,3.34,3.89,3.89,3.28,3.07,2.87,False,False,Needs Improvement,0.73,,78
E1161,2024-H2,Customer Success,M19,IC3,2024-06-29,3.6,High,High Potential,4.24,3.56,3.81,3.11,3.52,3.58,False,False,Needs Improvement,0.73,,78
E1162,2023-H1,Customer Success,M9,Manager,2023-01-01,3.48,Medium,Underperformer,3.56,3.74,4.08,2.37,4.06,2.47,False,False,Needs Improvement,0.8,5.0,70
E1162,2023-H2,Customer Success,M9,IC2,2023-06-30,3.47,Low,Core Player,3.59,3.34,3.83,3.68,3.16,3.43,False,False,Meets,0.58,,70
E1162,2024-H1,Customer Success,M9,IC3,2024-01-01,3.42,High,Core Player,3.29,3.57,3.15,3.39,3.5,3.55,False,False,Exceeds,0.79,,70
E1162,2024-H2,Customer Success,M9,Manager,2024-06-29,3.38,High,Consistent Star,3.11,3.54,3.41,4.01,4.08,2.68,False,False,Exceeds,0.84,4.07,70
E1163,2023-H1,Customer Success,M25,IC2,2023-01-01,2.56,Medium,Consistent Star,3.79,3.95,3.03,3.38,3.59,3.84,False,False,Meets,0.6,,57
E1163,2023-H2,Customer Success,M25,IC2,2023-06-30,4.31,Medium,Core Player,2.49,4.16,3.78,3.19,3.93,2.87,False,False,Meets,0.77,,57
E1163,2024-H1,Customer Success,M25,IC2,2024-01-01,3.67,High,Core Player,3.62,3.08,3.25,3.56,3.14,3.66,False,False,Meets,0.66,,57
E1163,2024-H2,Customer Success,M25,IC2,2024-06-29,4.2,High,Consistent Star,4.28,3.35,3.96,3.39,3.03,3.24,False,False,Needs Improvement,0.76,,57
E1164,2023-H1,HR,M22,IC2,2023-01-01,2.25,Medium,Consistent Star,3.81,3.54,4.0,3.8,3.56,3.29,False,False,Exceeds,0.98,,25
E1164,2023-H2,HR,M22,IC2,2023-06-30,5.0,Low,Underperformer,3.33,4.02,3.15,3.21,3.31,3.91,True,False,Meets,0.59,,25
E1164,2024-H1,HR,M22,IC2,2024-01-01,4.58,Medium,High Potential,3.97,3.83,3.35,3.91,2.04,3.76,True,True,Meets,0.77,,25
E1164,2024-H2,HR,M22,IC3,2024-06-29,2.18,Medium,Consistent Star,3.7,3.8,2.57,2.91,4.53,3.39,False,False,Meets,0.9,,25
E1165,2023-H1,HR,M6,Manager,2023-01-01,4.29,Medium,High Potential,3.7,4.01,2.44,3.38,1.96,2.45,False,False,Exceeds,0.67,3.03,48
E1165,2023-H2,HR,M6,Director,2023-06-30,3.53,Medium,High Potential,3.49,3.57,3.59,3.67,3.02,3.07,False,False,Meets,0.74,3.49,48
E1165,2024-H1,HR,M6,Manager,2024-01-01,2.74,Medium,Underperformer,4.04,3.86,3.07,3.4,4.5,3.6,False,False,Meets,0.81,3.07,48
E1165,2024-H2,HR,M6,IC3,2024-06-29,3.28,Low,Underperformer,4.26,3.56,3.46,3.5,4.77,3.52,False,False,Meets,0.63,,48
E1166,2023-H1,HR,M20,Director,2023-01-01,3.04,High,Consistent Star,3.89,2.79,3.73,3.14,2.57,2.91,False,False,Meets,0.75,4.48,31
E1166,2023-H2,HR,M20,Manager,2023-06-30,4.14,Low,Consistent Star,3.35,3.99,3.32,2.77,3.51,2.6,False,False,Exceeds,0.87,4.06,31
